county_id,propcount_2020_100yr_all,propcount_2020_100yr_<0,propcount_2020_100yr_q1,propcount_2020_100yr_q2,propcount_2020_100yr_q3,propcount_2020_100yr_q4,propcount_2020_500yr_all,propcount_2020_500yr_<0,propcount_2020_500yr_q1,propcount_2020_500yr_q2,propcount_2020_500yr_q3,propcount_2020_500yr_q4,propcount_2050_100yr_all,propcount_2050_100yr_<0,propcount_2050_100yr_q1,propcount_2050_100yr_q2,propcount_2050_100yr_q3,propcount_2050_100yr_q4,propcount_2050_500yr_all,propcount_2050_500yr_<0,propcount_2050_500yr_q1,propcount_2050_500yr_q2,propcount_2050_500yr_q3,propcount_2050_500yr_q4,n_props
13059.0,1463,643,62,113,196,449,1798,740,72,128,255,603,1554,682,72,115,202,483,1879,772,92,125,268,622,30688.0
13061.0,82,70,0,3,4,4,146,124,1,4,8,8,94,81,1,1,6,4,155,132,0,2,10,10,1596.0
13063.0,4234,901,453,644,1090,1144,5504,1123,526,734,1475,1644,4523,976,482,659,1176,1228,5810,1190,541,756,1559,1762,78109.0
13065.0,439,434,0,1,2,0,688,676,2,3,3,2,500,495,0,1,2,0,759,741,6,5,3,2,2372.0
13067.0,15594,11626,403,592,1143,1830,19418,14088,542,653,1469,2663,16638,12333,411,631,1234,2026,20474,14831,551,714,1519,2856,217663.0
13069.0,476,362,23,23,40,22,613,450,24,35,52,46,522,393,24,24,48,27,659,481,21,43,51,57,12736.0
13071.0,481,445,11,7,14,4,609,540,17,14,22,16,522,475,16,10,16,5,655,574,17,21,18,25,14113.0
13073.0,2893,1818,119,174,366,416,3645,2204,141,220,434,646,3053,1913,121,189,371,459,3820,2279,159,225,464,693,53739.0
13075.0,317,287,8,11,4,7,438,388,13,12,13,9,360,324,12,10,7,7,515,460,10,16,16,10,6362.0
13077.0,1754,901,95,142,217,399,2137,1052,115,180,295,495,1826,935,106,138,230,417,2223,1090,112,187,313,521,48116.0
13079.0,199,147,7,6,12,27,238,168,10,8,18,34,203,148,8,7,10,30,245,171,11,10,19,34,4830.0
13081.0,1011,617,23,33,67,271,1242,678,30,36,90,407,1053,636,22,34,61,299,1295,689,30,48,78,449,7762.0
13083.0,446,312,5,14,33,80,570,381,5,22,41,119,462,321,9,13,36,81,582,385,12,18,42,123,5310.0
13085.0,484,210,18,32,68,156,573,240,17,40,79,197,501,220,16,33,71,161,595,250,16,39,81,209,10622.0
13087.0,1515,707,74,81,175,477,2117,918,108,125,182,783,1625,762,81,72,196,513,2219,943,114,132,204,825,10573.0
13089.0,11862,4851,587,947,2025,3451,15308,5927,767,1153,2572,4888,12769,5224,631,998,2155,3760,16082,6143,809,1243,2702,5184,207360.0
13091.0,235,199,2,8,11,13,303,246,5,14,12,24,248,209,5,5,12,15,317,257,4,13,17,24,6790.0
13093.0,272,168,7,2,23,72,357,232,4,8,16,97,283,173,5,7,21,77,363,230,5,12,15,101,3278.0
13095.0,2852,1959,166,169,232,326,4398,2901,261,263,397,576,3097,2077,186,196,264,374,4909,3209,260,314,445,681,24585.0
13097.0,2323,1208,107,163,307,538,2884,1438,138,220,380,708,2490,1298,118,165,328,581,3059,1533,130,230,429,737,44286.0
13099.0,239,179,3,5,10,41,299,218,9,6,12,52,254,188,7,5,8,45,315,231,9,6,10,57,4303.0
13101.0,61,52,3,1,3,2,74,60,3,4,3,4,66,55,3,2,3,3,78,63,1,3,7,4,1245.0
13103.0,749,487,71,69,71,50,1125,701,102,109,128,83,864,554,79,89,82,59,1286,786,133,124,146,95,22696.0
13105.0,181,124,4,6,13,33,226,151,4,11,14,45,190,127,6,6,13,37,243,162,6,9,17,48,8175.0
13107.0,325,272,9,11,18,15,375,286,7,11,25,46,336,279,11,8,22,16,390,294,12,10,22,52,8274.0
13109.0,132,86,6,7,13,20,175,106,10,8,14,37,144,93,9,5,15,22,189,117,9,8,14,41,3859.0
13111.0,2478,862,60,91,200,1247,2739,937,64,80,215,1423,2515,873,55,85,212,1272,2771,943,60,88,226,1434,17185.0
13113.0,1854,1406,65,90,158,128,2372,1718,102,135,217,190,1965,1487,70,103,161,135,2485,1788,97,145,236,209,40017.0
13115.0,3431,2641,93,141,230,325,4447,3094,141,149,331,731,3609,2718,100,149,277,364,4666,3225,134,142,346,818,31483.0
13117.0,2456,1593,69,115,252,427,3230,1980,109,151,329,661,2695,1720,79,118,278,500,3413,2068,119,159,359,708,82155.0
13119.0,240,162,11,7,22,38,317,208,11,14,33,51,258,175,11,8,25,39,329,217,10,15,33,54,9118.0
13121.0,15676,7598,643,1006,2023,4406,20283,9097,805,1280,2626,6475,16826,8002,691,1104,2197,4832,21415,9551,857,1323,2771,6913,255793.0
13123.0,2368,727,52,81,185,1319,2562,725,52,92,187,1502,2399,735,56,88,175,1341,2597,742,55,87,183,1526,15982.0
13125.0,21,15,0,0,3,3,24,17,0,0,4,3,21,15,0,0,3,3,26,19,0,0,4,3,949.0
